# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 249         4.979       52.644      -2.40       Berkhout    
# 269         5.520       52.458      -3.70       Lelystad    
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# STN,YYYYMMDD,   HH,    Q
  269,20230112,   11,   16
  269,20230112,   12,   27
  269,20230112,   13,   10
  269,20230112,   14,   10
  269,20230112,   15,    4
  269,20230112,   16,    1
  269,20230112,   17,    0
  269,20230112,   18,    0
  269,20230112,   19,    0
  269,20230112,   20,    0
  269,20230112,   21,    0
  269,20230112,   22,    0
  269,20230112,   23,    0
  269,20230112,   24,    0
  269,20230113,    1,    0
  269,20230113,    2,    0
  269,20230113,    3,    0
  269,20230113,    4,    0
  269,20230113,    5,    0
  269,20230113,    6,    0
  269,20230113,    7,    0
  269,20230113,    8,    0
  269,20230113,    9,    4
  269,20230113,   10,    8
  269,20230113,   11,   10
  269,20230113,   12,   21
  269,20230113,   13,   33
  269,20230113,   14,   25
  269,20230113,   15,   12
  269,20230113,   16,    3
  269,20230113,   17,    0
  269,20230113,   18,    0
  269,20230113,   19,    0
  269,20230113,   20,    0
  269,20230113,   21,    0
  269,20230113,   22,    0
  269,20230113,   23,    0
  269,20230113,   24,    0
  269,20230114,    1,    0
  269,20230114,    2,    0
  269,20230114,    3,    0
  269,20230114,    4,    0
  269,20230114,    5,    0
  269,20230114,    6,    0
  269,20230114,    7,    0
  269,20230114,    8,    0
  269,20230114,    9,    2
  269,20230114,   10,    5
  269,20230114,   11,   12
  269,20230114,   12,   10
  269,20230114,   13,   10
  269,20230114,   14,    8
  269,20230114,   15,    6
  269,20230114,   16,    1
  269,20230114,   17,    0
  269,20230114,   18,    0
  269,20230114,   19,    0
  269,20230114,   20,    0
  269,20230114,   21,    0
  269,20230114,   22,    0
  269,20230114,   23,    0
  269,20230114,   24,    0
  269,20230115,    1,    0
  269,20230115,    2,    0
  269,20230115,    3,    0
  269,20230115,    4,    0
  269,20230115,    5,    0
  269,20230115,    6,    0
  269,20230115,    7,    0
  269,20230115,    8,    1
  269,20230115,    9,   11
  269,20230115,   10,   14
  269,20230115,   11,   39
  269,20230115,   12,   38
  269,20230115,   13,   57
  269,20230115,   14,   37
  269,20230115,   15,    6
  269,20230115,   16,    2
  269,20230115,   17,    0
  269,20230115,   18,    0
  269,20230115,   19,    0
  269,20230115,   20,    0
  269,20230115,   21,    0
  269,20230115,   22,    0
  269,20230115,   23,    0
  269,20230115,   24,    0
  269,20230116,    1,    0
  269,20230116,    2,    0
  269,20230116,    3,    0
  269,20230116,    4,    0
  269,20230116,    5,    0
  269,20230116,    6,    0
  269,20230116,    7,    0
  269,20230116,    8,    0
  269,20230116,    9,    2
  269,20230116,   10,    6
  269,20230116,   11,   10
  269,20230116,   12,   10
  269,20230116,   13,   12
  269,20230116,   14,   14
  269,20230116,   15,    8
  269,20230116,   16,    3
  269,20230116,   17,    0
  269,20230116,   18,    0
  269,20230116,   19,    0
  269,20230116,   20,    0
  269,20230116,   21,    0
  269,20230116,   22,    0
  269,20230116,   23,    0
  269,20230116,   24,    0
  269,20230117,    1,    0
  269,20230117,    2,    0
  269,20230117,    3,    0
  269,20230117,    4,    0
  269,20230117,    5,    0
  269,20230117,    6,    0
  269,20230117,    7,    0
  269,20230117,    8,    1
  269,20230117,    9,   21
  269,20230117,   10,   49
  269,20230117,   11,   68
  269,20230117,   12,  107
  269,20230117,   13,   96
  269,20230117,   14,   69
  269,20230117,   15,   23
  269,20230117,   16,    5
  269,20230117,   17,    0
  269,20230117,   18,    0
  269,20230117,   19,    0
  269,20230117,   20,    0
  269,20230117,   21,    0
  269,20230117,   22,    0
  269,20230117,   23,    0
  269,20230117,   24,    0
  269,20230118,    1,    0
  269,20230118,    2,    0
  269,20230118,    3,    0
  269,20230118,    4,    0
  269,20230118,    5,    0
  269,20230118,    6,    0
  269,20230118,    7,    0
  269,20230118,    8,    1
  269,20230118,    9,   19
  269,20230118,   10,   56
  269,20230118,   11,   85
  269,20230118,   12,  105
  269,20230118,   13,   86
  269,20230118,   14,   35
  269,20230118,   15,   23
  269,20230118,   16,    3
  269,20230118,   17,    0
  269,20230118,   18,    0
  269,20230118,   19,    0
  269,20230118,   20,    0
  269,20230118,   21,    0
  269,20230118,   22,    0
  269,20230118,   23,    0
  269,20230118,   24,    0
  269,20230119,    1,    0
  269,20230119,    2,    0
  269,20230119,    3,    0
  269,20230119,    4,    0
  269,20230119,    5,    0
  269,20230119,    6,    0
  269,20230119,    7,    0
  269,20230119,    8,    1
  269,20230119,    9,   19
  269,20230119,   10,   61
  269,20230119,   11,   80
  269,20230119,   12,   96
  269,20230119,   13,   94
  269,20230119,   14,   48
  269,20230119,   15,   18
  269,20230119,   16,    8
  269,20230119,   17,    0
  269,20230119,   18,    0
  269,20230119,   19,    0
  269,20230119,   20,    0
  269,20230119,   21,    0
  269,20230119,   22,    0
  269,20230119,   23,    0
  269,20230119,   24,    0
  269,20230120,    1,    0
  269,20230120,    2,    0
  269,20230120,    3,    0
  269,20230120,    4,    0
  269,20230120,    5,    0
  269,20230120,    6,    0
  269,20230120,    7,    0
  269,20230120,    8,    1
  269,20230120,    9,    3
  269,20230120,   10,    6
  269,20230120,   11,   29
  269,20230120,   12,   59
  269,20230120,   13,   33
  269,20230120,   14,   19
  269,20230120,   15,    9
  269,20230120,   16,    2
  269,20230120,   17,    0
  269,20230120,   18,    0
  269,20230120,   19,    0
  269,20230120,   20,    0
  269,20230120,   21,    0
  269,20230120,   22,    0
  269,20230120,   23,    0
  269,20230120,   24,    0
  269,20230121,    1,    0
  269,20230121,    2,    0
  269,20230121,    3,    0
  269,20230121,    4,    0
  269,20230121,    5,    0
  269,20230121,    6,    0
  269,20230121,    7,    0
  269,20230121,    8,    1
  269,20230121,    9,    5
  269,20230121,   10,   26
  269,20230121,   11,   38
  269,20230121,   12,   40
  269,20230121,   13,   38
  269,20230121,   14,   35
  269,20230121,   15,   17
  269,20230121,   16,    6
  269,20230121,   17,    0
  269,20230121,   18,    0
  269,20230121,   19,    0
  269,20230121,   20,    0
  269,20230121,   21,    0
  269,20230121,   22,    0
  269,20230121,   23,    0
  269,20230121,   24,    0
  269,20230122,    1,    0
  269,20230122,    2,    0
  269,20230122,    3,    0
  269,20230122,    4,    0
  269,20230122,    5,    0
  269,20230122,    6,    0
  269,20230122,    7,    0
  269,20230122,    8,    0
  269,20230122,    9,    4
  269,20230122,   10,   27
  269,20230122,   11,   29
  269,20230122,   12,   46
  269,20230122,   13,   34
  269,20230122,   14,   31
  269,20230122,   15,   13
  269,20230122,   16,    3
  269,20230122,   17,    0
  269,20230122,   18,    0
  269,20230122,   19,    0
  269,20230122,   20,    0
  269,20230122,   21,    0
  269,20230122,   22,    0
  269,20230122,   23,    0
  269,20230122,   24,    0
  269,20230123,    1,    0
  269,20230123,    2,    0
  269,20230123,    3,    0
  269,20230123,    4,    0
  269,20230123,    5,    0
  269,20230123,    6,    0
  269,20230123,    7,    0
  269,20230123,    8,    1
  269,20230123,    9,    9
  269,20230123,   10,   16
  269,20230123,   11,   58
  269,20230123,   12,  100
  269,20230123,   13,   77
  269,20230123,   14,   34
  269,20230123,   15,   23
  269,20230123,   16,    4
  269,20230123,   17,    0
  269,20230123,   18,    0
  269,20230123,   19,    0
  269,20230123,   20,    0
  269,20230123,   21,    0
  269,20230123,   22,    0
  269,20230123,   23,    0
  269,20230123,   24,    0
  269,20230124,    1,    0
  269,20230124,    2,    0
  269,20230124,    3,    0
  269,20230124,    4,    0
  269,20230124,    5,    0
  269,20230124,    6,    0
  269,20230124,    7,    0
  269,20230124,    8,    1
  269,20230124,    9,    5
  269,20230124,   10,   13
  269,20230124,   11,   20
  269,20230124,   12,   24
  269,20230124,   13,   21
  269,20230124,   14,   18
  269,20230124,   15,   11
  269,20230124,   16,    4
  269,20230124,   17,    0
  269,20230124,   18,    0
  269,20230124,   19,    0
  269,20230124,   20,    0
  269,20230124,   21,    0
  269,20230124,   22,    0
  269,20230124,   23,    0
  269,20230124,   24,    0
  269,20230125,    1,    0
  269,20230125,    2,    0
  269,20230125,    3,    0
  269,20230125,    4,    0
  269,20230125,    5,    0
  269,20230125,    6,    0
  269,20230125,    7,    0
  269,20230125,    8,    0
  269,20230125,    9,    4
  269,20230125,   10,    9
  269,20230125,   11,   12
  269,20230125,   12,   14
  269,20230125,   13,   15
  269,20230125,   14,   16
  269,20230125,   15,    9
  269,20230125,   16,    4
  269,20230125,   17,    0
  269,20230125,   18,    0
  269,20230125,   19,    0
  269,20230125,   20,    0
  269,20230125,   21,    0
  269,20230125,   22,    0
  269,20230125,   23,    0
  269,20230125,   24,    0
  269,20230126,    1,    0
  269,20230126,    2,    0
  269,20230126,    3,    0
  269,20230126,    4,    0
  269,20230126,    5,    0
  269,20230126,    6,    0
  269,20230126,    7,    0
  269,20230126,    8,    1
  269,20230126,    9,   11
  269,20230126,   10,   56
  269,20230126,   11,   93
  269,20230126,   12,   95
  269,20230126,   13,   99
  269,20230126,   14,   50
  269,20230126,   15,   27
  269,20230126,   16,    6
  269,20230126,   17,    0
  269,20230126,   18,    0
  269,20230126,   19,    0
  269,20230126,   20,    0
  269,20230126,   21,    0
  269,20230126,   22,    0
  269,20230126,   23,    0
  269,20230126,   24,    0
  269,20230127,    1,    0
  269,20230127,    2,    0
  269,20230127,    3,    0
  269,20230127,    4,    0
  269,20230127,    5,    0
  269,20230127,    6,    0
  269,20230127,    7,    0
  269,20230127,    8,    2
  269,20230127,    9,   19
  269,20230127,   10,   47
  269,20230127,   11,   50
  269,20230127,   12,   37
  269,20230127,   13,   26
  269,20230127,   14,   14
  269,20230127,   15,    9
  269,20230127,   16,    4
  269,20230127,   17,    0
  269,20230127,   18,    0
  269,20230127,   19,    0
  269,20230127,   20,    0
  269,20230127,   21,    0
  269,20230127,   22,    0
  269,20230127,   23,    0
  269,20230127,   24,    0
  269,20230128,    1,    0
  269,20230128,    2,    0
  269,20230128,    3,    0
  269,20230128,    4,    0
  269,20230128,    5,    0
  269,20230128,    6,    0
  269,20230128,    7,    0
  269,20230128,    8,    1
  269,20230128,    9,   12
  269,20230128,   10,   68
  269,20230128,   11,   99
  269,20230128,   12,  121
  269,20230128,   13,   91
  269,20230128,   14,   72
  269,20230128,   15,   56
  269,20230128,   16,   10
  269,20230128,   17,    1
  269,20230128,   18,    0
  269,20230128,   19,    0
  269,20230128,   20,    0
  269,20230128,   21,    0
  269,20230128,   22,    0
  269,20230128,   23,    0
  269,20230128,   24,    0
  269,20230129,    1,    0
  269,20230129,    2,    0
  269,20230129,    3,    0
  269,20230129,    4,    0
  269,20230129,    5,    0
  269,20230129,    6,    0
  269,20230129,    7,    0
  269,20230129,    8,    1
  269,20230129,    9,    8
  269,20230129,   10,   17
  269,20230129,   11,   23
  269,20230129,   12,   29
  269,20230129,   13,   17
  269,20230129,   14,   36
  269,20230129,   15,   11
  269,20230129,   16,    5
  269,20230129,   17,    0
  269,20230129,   18,    0
  269,20230129,   19,    0
  269,20230129,   20,    0
  269,20230129,   21,    0
  269,20230129,   22,    0
  269,20230129,   23,    0
  269,20230129,   24,    0
  269,20230130,    1,    0
  269,20230130,    2,    0
  269,20230130,    3,    0
  269,20230130,    4,    0
  269,20230130,    5,    0
  269,20230130,    6,    0
  269,20230130,    7,    0
  269,20230130,    8,    3
  269,20230130,    9,   13
  269,20230130,   10,   26
  269,20230130,   11,   45
  269,20230130,   12,   69
  269,20230130,   13,   69
  269,20230130,   14,   46
  269,20230130,   15,   30
  269,20230130,   16,   11
  269,20230130,   17,    1
  269,20230130,   18,    0
  269,20230130,   19,    0
  269,20230130,   20,    0
  269,20230130,   21,    0
  269,20230130,   22,    0
  269,20230130,   23,    0
  269,20230130,   24,    0
  269,20230131,    1,    0
  269,20230131,    2,    0
  269,20230131,    3,    0
  269,20230131,    4,    0
  269,20230131,    5,    0
  269,20230131,    6,    0
  269,20230131,    7,    0
  269,20230131,    8,    1
  269,20230131,    9,   13
  269,20230131,   10,   31
  269,20230131,   11,   20
  269,20230131,   12,   22
  269,20230131,   13,   88
  269,20230131,   14,   44
  269,20230131,   15,   40
  269,20230131,   16,   22
  269,20230131,   17,    1
  269,20230131,   18,    0
  269,20230131,   19,    0
  269,20230131,   20,    0
  269,20230131,   21,    0
  269,20230131,   22,    0
  269,20230131,   23,    0
  269,20230131,   24,    0
  269,20230201,    1,    0
  269,20230201,    2,    0
  269,20230201,    3,    0
  269,20230201,    4,    0
  269,20230201,    5,    0
  269,20230201,    6,    0
  269,20230201,    7,    0
  269,20230201,    8,    3
  269,20230201,    9,   28
  269,20230201,   10,   17
  269,20230201,   11,   14
  269,20230201,   12,   37
  269,20230201,   13,   23
  269,20230201,   14,   16
  269,20230201,   15,   14
  269,20230201,   16,    7
  269,20230201,   17,    1
  269,20230201,   18,    0
  269,20230201,   19,    0
  269,20230201,   20,    0
  269,20230201,   21,    0
  269,20230201,   22,    0
  269,20230201,   23,    0
  269,20230201,   24,    0
  269,20230202,    1,    0
  269,20230202,    2,    0
  269,20230202,    3,    0
  269,20230202,    4,    0
  269,20230202,    5,    0
  269,20230202,    6,    0
  269,20230202,    7,    0
  269,20230202,    8,    1
  269,20230202,    9,    9
  269,20230202,   10,   23
  269,20230202,   11,   30
  269,20230202,   12,   18
  269,20230202,   13,   19
  269,20230202,   14,   12
  269,20230202,   15,   12
  269,20230202,   16,    5
  269,20230202,   17,    1
  269,20230202,   18,    0
  269,20230202,   19,    0
  269,20230202,   20,    0
  269,20230202,   21,    0
  269,20230202,   22,    0
  269,20230202,   23,    0
  269,20230202,   24,    0
  269,20230203,    1,    0
  269,20230203,    2,    0
  269,20230203,    3,    0
  269,20230203,    4,    0
  269,20230203,    5,    0
  269,20230203,    6,    0
  269,20230203,    7,    0
  269,20230203,    8,    2
  269,20230203,    9,   10
  269,20230203,   10,   11
  269,20230203,   11,   13
  269,20230203,   12,   16
  269,20230203,   13,   33
  269,20230203,   14,   27
  269,20230203,   15,   21
  269,20230203,   16,    9
  269,20230203,   17,    1
  269,20230203,   18,    0
  269,20230203,   19,    0
  269,20230203,   20,    0
  269,20230203,   21,    0
  269,20230203,   22,    0
  269,20230203,   23,    0
  269,20230203,   24,    0
  269,20230204,    1,    0
  269,20230204,    2,    0
  269,20230204,    3,    0
  269,20230204,    4,    0
  269,20230204,    5,    0
  269,20230204,    6,    0
  269,20230204,    7,    0
  269,20230204,    8,    4
  269,20230204,    9,   22
  269,20230204,   10,   58
  269,20230204,   11,   84
  269,20230204,   12,  110
  269,20230204,   13,   63
  269,20230204,   14,  101
  269,20230204,   15,   53
  269,20230204,   16,   13
  269,20230204,   17,    2
  269,20230204,   18,    0
  269,20230204,   19,    0
  269,20230204,   20,    0
  269,20230204,   21,    0
  269,20230204,   22,    0
  269,20230204,   23,    0
  269,20230204,   24,    0
  269,20230205,    1,    0
  269,20230205,    2,    0
  269,20230205,    3,    0
  269,20230205,    4,    0
  269,20230205,    5,    0
  269,20230205,    6,    0
  269,20230205,    7,    0
  269,20230205,    8,    3
  269,20230205,    9,   19
  269,20230205,   10,   71
  269,20230205,   11,   86
  269,20230205,   12,  108
  269,20230205,   13,  108
  269,20230205,   14,   79
  269,20230205,   15,   50
  269,20230205,   16,   28
  269,20230205,   17,    2
  269,20230205,   18,    0
  269,20230205,   19,    0
  269,20230205,   20,    0
  269,20230205,   21,    0
  269,20230205,   22,    0
  269,20230205,   23,    0
  269,20230205,   24,    0
  269,20230206,    1,    0
  269,20230206,    2,    0
  269,20230206,    3,    0
  269,20230206,    4,    0
  269,20230206,    5,    0
  269,20230206,    6,    0
  269,20230206,    7,    0
  269,20230206,    8,    4
  269,20230206,    9,   25
  269,20230206,   10,   47
  269,20230206,   11,   97
  269,20230206,   12,  106
  269,20230206,   13,  107
  269,20230206,   14,   92
  269,20230206,   15,   71
  269,20230206,   16,   12
  269,20230206,   17,    2
  269,20230206,   18,    0
  269,20230206,   19,    0
  269,20230206,   20,    0
  269,20230206,   21,    0
  269,20230206,   22,    0
  269,20230206,   23,    0
  269,20230206,   24,    0
  269,20230207,    1,    0
  269,20230207,    2,    0
  269,20230207,    3,    0
  269,20230207,    4,    0
  269,20230207,    5,    0
  269,20230207,    6,    0
  269,20230207,    7,    0
  269,20230207,    8,   13
  269,20230207,    9,   60
  269,20230207,   10,  110
  269,20230207,   11,  128
  269,20230207,   12,  137
  269,20230207,   13,  134
  269,20230207,   14,  115
  269,20230207,   15,   81
  269,20230207,   16,   38
  269,20230207,   17,    4
  269,20230207,   18,    0
  269,20230207,   19,    0
  269,20230207,   20,    0
  269,20230207,   21,    0
  269,20230207,   22,    0
  269,20230207,   23,    0
  269,20230207,   24,    0
  269,20230208,    1,    0
  269,20230208,    2,    0
  269,20230208,    3,    0
  269,20230208,    4,    0
  269,20230208,    5,    0
  269,20230208,    6,    0
